,event_time,new
55838,2019-12-22 18:15:03,2019-12-22 18:15:03
55839,2019-12-22 18:15:13,2019-12-22 18:15:13
55840,2019-12-22 18:15:28,2019-12-22 18:15:28
55841,2019-12-22 18:15:28,2019-12-22 18:15:29
55842,2019-12-22 18:15:48,2019-12-22 18:15:48
55843,2019-12-22 18:15:51,2019-12-22 18:15:51
55844,2019-12-22 18:15:55,2019-12-22 18:15:55
55845,2019-12-22 18:16:06,2019-12-22 18:16:06
55846,2019-12-22 18:16:22,2019-12-22 18:16:22
55847,2019-12-22 18:16:25,2019-12-22 18:16:25
55848,2019-12-22 18:16:29,2019-12-22 18:16:29
55849,2019-12-22 18:16:36,2019-12-22 18:16:36
55850,2019-12-22 18:16:40,2019-12-22 18:16:40
55851,2019-12-22 18:16:41,2019-12-22 18:16:41
55852,2019-12-22 18:16:42,2019-12-22 18:16:42
55853,2019-12-22 18:16:45,2019-12-22 18:16:45
55854,2019-12-22 18:16:46,2019-12-22 18:16:46
55855,2019-12-22 18:16:49,2019-12-22 18:16:49
55856,2019-12-22 18:16:51,2019-12-22 18:16:51
55857,2019-12-22 18:17:00,2019-12-22 18:17:00
55858,2019-12-22 18:17:09,2019-12-22 18:17:09
55859,2019-12-22 18:17:09,2019-12-22 18:17:10
55860,2019-12-22 18:17:09,2019-12-22 18:17:11
55861,2019-12-22 18:17:23,2019-12-22 18:17:23
55862,2019-12-22 18:17:27,2019-12-22 18:17:27
55863,2019-12-22 18:17:42,2019-12-22 18:17:42
55864,2019-12-22 18:17:49,2019-12-22 18:17:49
55865,2019-12-22 18:18:13,2019-12-22 18:18:13
55866,2019-12-22 18:18:15,2019-12-22 18:18:15
55867,2019-12-22 18:18:22,2019-12-22 18:18:22
55868,2019-12-22 18:18:23,2019-12-22 18:18:23
55869,2019-12-22 18:18:29,2019-12-22 18:18:29
55870,2019-12-22 18:18:31,2019-12-22 18:18:31
55871,2019-12-22 18:18:47,2019-12-22 18:18:47
55872,2019-12-22 18:18:47,2019-12-22 18:18:48
55873,2019-12-22 18:18:53,2019-12-22 18:18:53
55874,2019-12-22 18:18:57,2019-12-22 18:18:57
55875,2019-12-22 18:19:03,2019-12-22 18:19:03
55876,2019-12-22 18:19:03,2019-12-22 18:19:04
55877,2019-12-22 18:19:07,2019-12-22 18:19:07
55878,2019-12-22 18:19:15,2019-12-22 18:19:15
55879,2019-12-22 18:19:21,2019-12-22 18:19:21
55880,2019-12-22 18:19:25,2019-12-22 18:19:25
55881,2019-12-22 18:19:26,2019-12-22 18:19:26
55882,2019-12-22 18:19:28,2019-12-22 18:19:28
55883,2019-12-22 18:19:32,2019-12-22 18:19:32
55884,2019-12-22 18:19:38,2019-12-22 18:19:38
55885,2019-12-22 18:19:51,2019-12-22 18:19:51
55886,2019-12-22 18:19:54,2019-12-22 18:19:54
55887,2019-12-22 18:20:01,2019-12-22 18:20:01
55888,2019-12-22 18:20:10,2019-12-22 18:20:10
55889,2019-12-22 18:20:11,2019-12-22 18:20:11
55890,2019-12-22 18:20:11,2019-12-22 18:20:12
55891,2019-12-22 18:20:12,2019-12-22 18:20:12
55892,2019-12-22 18:20:22,2019-12-22 18:20:22
55893,2019-12-22 18:20:31,2019-12-22 18:20:31
55894,2019-12-22 18:20:34,2019-12-22 18:20:34
55895,2019-12-22 18:20:36,2019-12-22 18:20:36
55896,2019-12-22 18:20:36,2019-12-22 18:20:37
55897,2019-12-22 18:20:39,2019-12-22 18:20:39
55898,2019-12-22 18:20:46,2019-12-22 18:20:46
55899,2019-12-22 18:20:47,2019-12-22 18:20:47
55900,2019-12-22 18:20:48,2019-12-22 18:20:48
55901,2019-12-22 18:20:51,2019-12-22 18:20:51
55902,2019-12-22 18:20:54,2019-12-22 18:20:54
55903,2019-12-22 18:20:58,2019-12-22 18:20:58
55904,2019-12-22 18:20:58,2019-12-22 18:20:59
55905,2019-12-22 18:21:07,2019-12-22 18:21:07
55906,2019-12-22 18:21:19,2019-12-22 18:21:19
55907,2019-12-22 18:21:22,2019-12-22 18:21:22
55908,2019-12-22 18:21:24,2019-12-22 18:21:24
55909,2019-12-22 18:21:28,2019-12-22 18:21:28
55910,2019-12-22 18:21:30,2019-12-22 18:21:30
55911,2019-12-22 18:21:30,2019-12-22 18:21:31
55912,2019-12-22 18:21:31,2019-12-22 18:21:31
55913,2019-12-22 18:21:37,2019-12-22 18:21:37
55914,2019-12-22 18:21:42,2019-12-22 18:21:42
55915,2019-12-22 18:21:52,2019-12-22 18:21:52
55916,2019-12-22 18:22:10,2019-12-22 18:22:10
55917,2019-12-22 18:22:12,2019-12-22 18:22:12
55918,2019-12-22 18:22:15,2019-12-22 18:22:15
55919,2019-12-22 18:22:16,2019-12-22 18:22:16
55920,2019-12-22 18:22:17,2019-12-22 18:22:17
55921,2019-12-22 18:22:26,2019-12-22 18:22:26
55922,2019-12-22 18:22:30,2019-12-22 18:22:30
55923,2019-12-22 18:22:33,2019-12-22 18:22:33
55924,2019-12-22 18:22:34,2019-12-22 18:22:34
55925,2019-12-22 18:22:47,2019-12-22 18:22:47
55926,2019-12-22 18:22:50,2019-12-22 18:22:50
55927,2019-12-22 18:22:53,2019-12-22 18:22:53
55928,2019-12-22 18:22:54,2019-12-22 18:22:54
55929,2019-12-22 18:23:04,2019-12-22 18:23:04
55930,2019-12-22 18:23:11,2019-12-22 18:23:11
55931,2019-12-22 18:23:11,2019-12-22 18:23:12
55932,2019-12-22 18:23:16,2019-12-22 18:23:16
55933,2019-12-22 18:23:20,2019-12-22 18:23:20
55934,2019-12-22 18:23:25,2019-12-22 18:23:25
55935,2019-12-22 18:23:25,2019-12-22 18:23:26
55936,2019-12-22 18:23:28,2019-12-22 18:23:28
55937,2019-12-22 18:23:33,2019-12-22 18:23:33
55938,2019-12-22 18:23:34,2019-12-22 18:23:34
55939,2019-12-22 18:23:36,2019-12-22 18:23:36
55940,2019-12-22 18:23:38,2019-12-22 18:23:38
55941,2019-12-22 18:23:39,2019-12-22 18:23:39
55942,2019-12-22 18:23:40,2019-12-22 18:23:40
55943,2019-12-22 18:23:42,2019-12-22 18:23:42
55944,2019-12-22 18:23:46,2019-12-22 18:23:46
55945,2019-12-22 18:23:47,2019-12-22 18:23:47
55946,2019-12-22 18:23:49,2019-12-22 18:23:49
55947,2019-12-22 18:23:55,2019-12-22 18:23:55
55948,2019-12-22 18:24:06,2019-12-22 18:24:06
55949,2019-12-22 18:24:13,2019-12-22 18:24:13
55950,2019-12-22 18:24:14,2019-12-22 18:24:14
55951,2019-12-22 18:24:16,2019-12-22 18:24:16
55952,2019-12-22 18:24:22,2019-12-22 18:24:22
55953,2019-12-22 18:24:24,2019-12-22 18:24:24
55954,2019-12-22 18:24:24,2019-12-22 18:24:25
55955,2019-12-22 18:24:39,2019-12-22 18:24:39
55956,2019-12-22 18:24:40,2019-12-22 18:24:40
55957,2019-12-22 18:24:42,2019-12-22 18:24:42
55958,2019-12-22 18:24:46,2019-12-22 18:24:46
55959,2019-12-22 18:24:46,2019-12-22 18:24:47
55960,2019-12-22 18:24:56,2019-12-22 18:24:56
55961,2019-12-22 18:24:59,2019-12-22 18:24:59
55962,2019-12-22 18:25:11,2019-12-22 18:25:11
55963,2019-12-22 18:25:11,2019-12-22 18:25:12
55964,2019-12-22 18:25:23,2019-12-22 18:25:23
55965,2019-12-22 18:25:25,2019-12-22 18:25:25
55966,2019-12-22 18:25:26,2019-12-22 18:25:26
55967,2019-12-22 18:25:27,2019-12-22 18:25:27
55968,2019-12-22 18:25:28,2019-12-22 18:25:28
55969,2019-12-22 18:25:33,2019-12-22 18:25:33
55970,2019-12-22 18:25:34,2019-12-22 18:25:34
55971,2019-12-22 18:25:35,2019-12-22 18:25:35
55972,2019-12-22 18:25:43,2019-12-22 18:25:43
55973,2019-12-22 18:25:43,2019-12-22 18:25:44
55974,2019-12-22 18:25:54,2019-12-22 18:25:54
55975,2019-12-22 18:25:55,2019-12-22 18:25:55
55976,2019-12-22 18:25:59,2019-12-22 18:25:59
55977,2019-12-22 18:26:13,2019-12-22 18:26:13
55978,2019-12-22 18:26:26,2019-12-22 18:26:26
55979,2019-12-22 18:26:27,2019-12-22 18:26:27
55980,2019-12-22 18:26:28,2019-12-22 18:26:28
55981,2019-12-22 18:26:32,2019-12-22 18:26:32
55982,2019-12-22 18:26:33,2019-12-22 18:26:33
55983,2019-12-22 18:26:35,2019-12-22 18:26:35
55984,2019-12-22 18:26:38,2019-12-22 18:26:38
55985,2019-12-22 18:26:38,2019-12-22 18:26:39
55986,2019-12-22 18:26:40,2019-12-22 18:26:40
55987,2019-12-22 18:26:46,2019-12-22 18:26:46
55988,2019-12-22 18:26:48,2019-12-22 18:26:48
55989,2019-12-22 18:26:54,2019-12-22 18:26:54
55990,2019-12-22 18:26:55,2019-12-22 18:26:55
55991,2019-12-22 18:26:56,2019-12-22 18:26:56
55992,2019-12-22 18:26:56,2019-12-22 18:26:57
55993,2019-12-22 18:26:59,2019-12-22 18:26:59
55994,2019-12-22 18:27:05,2019-12-22 18:27:05
55995,2019-12-22 18:27:20,2019-12-22 18:27:20
55996,2019-12-22 18:27:27,2019-12-22 18:27:27
55997,2019-12-22 18:27:31,2019-12-22 18:27:31
55998,2019-12-22 18:27:32,2019-12-22 18:27:32
55999,2019-12-22 18:27:41,2019-12-22 18:27:41
56000,2019-12-22 18:27:46,2019-12-22 18:27:46
56001,2019-12-22 18:27:46,2019-12-22 18:27:47
56002,2019-12-22 18:28:01,2019-12-22 18:28:01
56003,2019-12-22 18:28:05,2019-12-22 18:28:05
56004,2019-12-22 18:28:11,2019-12-22 18:28:11
56005,2019-12-22 18:28:18,2019-12-22 18:28:18
56006,2019-12-22 18:28:19,2019-12-22 18:28:19
56007,2019-12-22 18:28:19,2019-12-22 18:28:20
56008,2019-12-22 18:29:10,2019-12-22 18:29:10
56009,2019-12-22 18:29:11,2019-12-22 18:29:11
56010,2019-12-22 18:29:17,2019-12-22 18:29:17
56011,2019-12-22 18:29:21,2019-12-22 18:29:21
56012,2019-12-22 18:29:22,2019-12-22 18:29:22
56013,2019-12-22 18:29:29,2019-12-22 18:29:29
56014,2019-12-22 18:29:30,2019-12-22 18:29:30
56015,2019-12-22 18:29:33,2019-12-22 18:29:33
56016,2019-12-22 18:29:43,2019-12-22 18:29:43
56017,2019-12-22 18:29:50,2019-12-22 18:29:50
56018,2019-12-22 18:29:54,2019-12-22 18:29:54
56019,2019-12-22 18:29:54,2019-12-22 18:29:55
56020,2019-12-22 18:29:56,2019-12-22 18:29:56
56021,2019-12-22 18:30:01,2019-12-22 18:30:01
56022,2019-12-22 18:30:01,2019-12-22 18:30:02
56023,2019-12-22 18:30:10,2019-12-22 18:30:10
56024,2019-12-22 18:30:14,2019-12-22 18:30:14
56025,2019-12-22 18:30:48,2019-12-22 18:30:48
56026,2019-12-22 18:30:59,2019-12-22 18:30:59
56027,2019-12-22 18:31:02,2019-12-22 18:31:02
56028,2019-12-22 18:31:03,2019-12-22 18:31:03
56029,2019-12-22 18:31:05,2019-12-22 18:31:05
56030,2019-12-22 18:31:08,2019-12-22 18:31:08
56031,2019-12-22 18:31:10,2019-12-22 18:31:10
56032,2019-12-22 18:31:11,2019-12-22 18:31:11
56033,2019-12-22 18:31:13,2019-12-22 18:31:13
56034,2019-12-22 18:31:16,2019-12-22 18:31:16
56035,2019-12-22 18:31:20,2019-12-22 18:31:20
56036,2019-12-22 18:31:20,2019-12-22 18:31:21
56037,2019-12-22 18:31:24,2019-12-22 18:31:24
56038,2019-12-22 18:31:27,2019-12-22 18:31:27
56039,2019-12-22 18:31:28,2019-12-22 18:31:28
56040,2019-12-22 18:31:28,2019-12-22 18:31:29
56041,2019-12-22 18:31:37,2019-12-22 18:31:37
56042,2019-12-22 18:31:40,2019-12-22 18:31:40
56043,2019-12-22 18:31:56,2019-12-22 18:31:56
56044,2019-12-22 18:32:01,2019-12-22 18:32:01
56045,2019-12-22 18:32:08,2019-12-22 18:32:08
56046,2019-12-22 18:32:13,2019-12-22 18:32:13
56047,2019-12-22 18:32:20,2019-12-22 18:32:20
56048,2019-12-22 18:32:25,2019-12-22 18:32:25
56049,2019-12-22 18:32:29,2019-12-22 18:32:29
56050,2019-12-22 18:32:33,2019-12-22 18:32:33
56051,2019-12-22 18:32:43,2019-12-22 18:32:43
56052,2019-12-22 18:33:02,2019-12-22 18:33:02
56053,2019-12-22 18:33:04,2019-12-22 18:33:04
56054,2019-12-22 18:33:10,2019-12-22 18:33:10
56055,2019-12-22 18:33:11,2019-12-22 18:33:11
56056,2019-12-22 18:33:37,2019-12-22 18:33:37
56057,2019-12-22 18:33:48,2019-12-22 18:33:48
56058,2019-12-22 18:33:53,2019-12-22 18:33:53
56059,2019-12-22 18:34:07,2019-12-22 18:34:07
56060,2019-12-22 18:34:11,2019-12-22 18:34:11
56061,2019-12-22 18:34:17,2019-12-22 18:34:17
56062,2019-12-22 18:34:18,2019-12-22 18:34:18
56063,2019-12-22 18:34:20,2019-12-22 18:34:20
56064,2019-12-22 18:34:23,2019-12-22 18:34:23
56065,2019-12-22 18:34:29,2019-12-22 18:34:29
56066,2019-12-22 18:34:32,2019-12-22 18:34:32
56067,2019-12-22 18:34:35,2019-12-22 18:34:35
56068,2019-12-22 18:34:36,2019-12-22 18:34:36
56069,2019-12-22 18:34:43,2019-12-22 18:34:43
56070,2019-12-22 18:34:49,2019-12-22 18:34:49
56071,2019-12-22 18:34:50,2019-12-22 18:34:50
56072,2019-12-22 18:34:56,2019-12-22 18:34:56
56073,2019-12-22 18:35:00,2019-12-22 18:35:00
56074,2019-12-22 18:35:04,2019-12-22 18:35:04
56075,2019-12-22 18:35:16,2019-12-22 18:35:16
56076,2019-12-22 18:35:17,2019-12-22 18:35:17
56077,2019-12-22 18:35:30,2019-12-22 18:35:30
56078,2019-12-22 18:35:45,2019-12-22 18:35:45
56079,2019-12-22 18:35:49,2019-12-22 18:35:49
56080,2019-12-22 18:35:53,2019-12-22 18:35:53
56081,2019-12-22 18:36:14,2019-12-22 18:36:14
56082,2019-12-22 18:36:22,2019-12-22 18:36:22
56083,2019-12-22 18:36:26,2019-12-22 18:36:26
56084,2019-12-22 18:36:40,2019-12-22 18:36:40
56085,2019-12-22 18:36:41,2019-12-22 18:36:41
56086,2019-12-22 18:36:56,2019-12-22 18:36:56
56087,2019-12-22 18:37:05,2019-12-22 18:37:05
56088,2019-12-22 18:37:10,2019-12-22 18:37:10
56089,2019-12-22 18:37:14,2019-12-22 18:37:14
56090,2019-12-22 18:37:18,2019-12-22 18:37:18
56091,2019-12-22 18:37:30,2019-12-22 18:37:30
56092,2019-12-22 18:37:33,2019-12-22 18:37:33
56093,2019-12-22 18:37:37,2019-12-22 18:37:37
56094,2019-12-22 18:37:40,2019-12-22 18:37:40
56095,2019-12-22 18:37:43,2019-12-22 18:37:43
56096,2019-12-22 18:37:52,2019-12-22 18:37:52
56097,2019-12-22 18:37:55,2019-12-22 18:37:55
56098,2019-12-22 18:38:07,2019-12-22 18:38:07
56099,2019-12-22 18:38:09,2019-12-22 18:38:09
56100,2019-12-22 18:38:11,2019-12-22 18:38:11
56101,2019-12-22 18:38:16,2019-12-22 18:38:16
56102,2019-12-22 18:38:18,2019-12-22 18:38:18
56103,2019-12-22 18:38:28,2019-12-22 18:38:28
56104,2019-12-22 18:38:32,2019-12-22 18:38:32
56105,2019-12-22 18:38:44,2019-12-22 18:38:44
56106,2019-12-22 18:39:01,2019-12-22 18:39:01
56107,2019-12-22 18:39:03,2019-12-22 18:39:03
56108,2019-12-22 18:39:03,2019-12-22 18:39:04
56109,2019-12-22 18:39:04,2019-12-22 18:39:04
56110,2019-12-22 18:39:06,2019-12-22 18:39:06
56111,2019-12-22 18:39:09,2019-12-22 18:39:09
56112,2019-12-22 18:39:14,2019-12-22 18:39:14
56113,2019-12-22 18:39:15,2019-12-22 18:39:15
56114,2019-12-22 18:39:26,2019-12-22 18:39:26
56115,2019-12-22 18:39:36,2019-12-22 18:39:36
56116,2019-12-22 18:39:39,2019-12-22 18:39:39
56117,2019-12-22 18:39:50,2019-12-22 18:39:50
56118,2019-12-22 18:40:19,2019-12-22 18:40:19
56119,2019-12-22 18:40:29,2019-12-22 18:40:29
56120,2019-12-22 18:40:29,2019-12-22 18:40:30
56121,2019-12-22 18:40:33,2019-12-22 18:40:33
56122,2019-12-22 18:40:35,2019-12-22 18:40:35
56123,2019-12-22 18:40:36,2019-12-22 18:40:36
56124,2019-12-22 18:40:40,2019-12-22 18:40:40
56125,2019-12-22 18:40:42,2019-12-22 18:40:42
56126,2019-12-22 18:40:48,2019-12-22 18:40:48
56127,2019-12-22 18:40:52,2019-12-22 18:40:52
56128,2019-12-22 18:40:53,2019-12-22 18:40:53
56129,2019-12-22 18:41:07,2019-12-22 18:41:07
56130,2019-12-22 18:41:14,2019-12-22 18:41:14
56131,2019-12-22 18:41:20,2019-12-22 18:41:20
56132,2019-12-22 18:41:23,2019-12-22 18:41:23
56133,2019-12-22 18:41:30,2019-12-22 18:41:30
56134,2019-12-22 18:41:30,2019-12-22 18:41:31
56135,2019-12-22 18:41:37,2019-12-22 18:41:37
56136,2019-12-22 18:41:41,2019-12-22 18:41:41
56137,2019-12-22 18:41:46,2019-12-22 18:41:46
56138,2019-12-22 18:41:49,2019-12-22 18:41:49
56139,2019-12-22 18:42:02,2019-12-22 18:42:02
56140,2019-12-22 18:42:03,2019-12-22 18:42:03
56141,2019-12-22 18:42:05,2019-12-22 18:42:05
56142,2019-12-22 18:42:14,2019-12-22 18:42:14
56143,2019-12-22 18:42:16,2019-12-22 18:42:16
56144,2019-12-22 18:42:18,2019-12-22 18:42:18
56145,2019-12-22 18:42:18,2019-12-22 18:42:19
56146,2019-12-22 18:42:22,2019-12-22 18:42:22
56147,2019-12-22 18:42:26,2019-12-22 18:42:26
56148,2019-12-22 18:42:29,2019-12-22 18:42:29
56149,2019-12-22 18:42:43,2019-12-22 18:42:43
56150,2019-12-22 18:42:47,2019-12-22 18:42:47
56151,2019-12-22 18:42:48,2019-12-22 18:42:48
56152,2019-12-22 18:42:57,2019-12-22 18:42:57
56153,2019-12-22 18:43:02,2019-12-22 18:43:02
56154,2019-12-22 18:43:31,2019-12-22 18:43:31
56155,2019-12-22 18:43:32,2019-12-22 18:43:32
56156,2019-12-22 18:43:37,2019-12-22 18:43:37
56157,2019-12-22 18:43:47,2019-12-22 18:43:47
56158,2019-12-22 18:43:50,2019-12-22 18:43:50
56159,2019-12-22 18:43:50,2019-12-22 18:43:51
56160,2019-12-22 18:43:54,2019-12-22 18:43:54
56161,2019-12-22 18:43:55,2019-12-22 18:43:55
56162,2019-12-22 18:44:11,2019-12-22 18:44:11
56163,2019-12-22 18:44:22,2019-12-22 18:44:22
56164,2019-12-22 18:44:24,2019-12-22 18:44:24
56165,2019-12-22 18:44:30,2019-12-22 18:44:30
56166,2019-12-22 18:44:33,2019-12-22 18:44:33
56167,2019-12-22 18:44:46,2019-12-22 18:44:46
56168,2019-12-22 18:44:51,2019-12-22 18:44:51
56169,2019-12-22 18:44:52,2019-12-22 18:44:52
56170,2019-12-22 18:45:15,2019-12-22 18:45:15
56171,2019-12-22 18:45:42,2019-12-22 18:45:42
56172,2019-12-22 18:45:50,2019-12-22 18:45:50
56173,2019-12-22 18:46:03,2019-12-22 18:46:03
56174,2019-12-22 18:46:14,2019-12-22 18:46:14
56175,2019-12-22 18:46:18,2019-12-22 18:46:18
56176,2019-12-22 18:46:19,2019-12-22 18:46:19
56177,2019-12-22 18:46:26,2019-12-22 18:46:26
56178,2019-12-22 18:46:51,2019-12-22 18:46:51
56179,2019-12-22 18:46:54,2019-12-22 18:46:54
56180,2019-12-22 18:46:54,2019-12-22 18:46:55
56181,2019-12-22 18:47:02,2019-12-22 18:47:02
56182,2019-12-22 18:47:03,2019-12-22 18:47:03
56183,2019-12-22 18:47:07,2019-12-22 18:47:07
56184,2019-12-22 18:47:15,2019-12-22 18:47:15
56185,2019-12-22 18:47:31,2019-12-22 18:47:31
56186,2019-12-22 18:47:32,2019-12-22 18:47:32
56187,2019-12-22 18:47:32,2019-12-22 18:47:33
56188,2019-12-22 18:47:33,2019-12-22 18:47:33
56189,2019-12-22 18:47:36,2019-12-22 18:47:36
56190,2019-12-22 18:47:36,2019-12-22 18:47:37
56191,2019-12-22 18:47:37,2019-12-22 18:47:37
56192,2019-12-22 18:47:38,2019-12-22 18:47:38
56193,2019-12-22 18:47:46,2019-12-22 18:47:46
56194,2019-12-22 18:47:51,2019-12-22 18:47:51
56195,2019-12-22 18:47:52,2019-12-22 18:47:52
56196,2019-12-22 18:47:53,2019-12-22 18:47:53
56197,2019-12-22 18:47:58,2019-12-22 18:47:58
56198,2019-12-22 18:48:04,2019-12-22 18:48:04
56199,2019-12-22 18:48:06,2019-12-22 18:48:06
56200,2019-12-22 18:48:11,2019-12-22 18:48:11
56201,2019-12-22 18:48:23,2019-12-22 18:48:23
56202,2019-12-22 18:48:25,2019-12-22 18:48:25
56203,2019-12-22 18:48:28,2019-12-22 18:48:28
56204,2019-12-22 18:48:37,2019-12-22 18:48:37
56205,2019-12-22 18:48:38,2019-12-22 18:48:38
56206,2019-12-22 18:48:39,2019-12-22 18:48:39
56207,2019-12-22 18:48:43,2019-12-22 18:48:43
56208,2019-12-22 18:48:49,2019-12-22 18:48:49
56209,2019-12-22 18:48:52,2019-12-22 18:48:52
56210,2019-12-22 18:48:54,2019-12-22 18:48:54
56211,2019-12-22 18:48:55,2019-12-22 18:48:55
56212,2019-12-22 18:48:58,2019-12-22 18:48:58
56213,2019-12-22 18:49:10,2019-12-22 18:49:10
56214,2019-12-22 18:49:12,2019-12-22 18:49:12
56215,2019-12-22 18:49:13,2019-12-22 18:49:13
56216,2019-12-22 18:49:14,2019-12-22 18:49:14
56217,2019-12-22 18:49:17,2019-12-22 18:49:17
56218,2019-12-22 18:49:19,2019-12-22 18:49:19
56219,2019-12-22 18:49:20,2019-12-22 18:49:20
56220,2019-12-22 18:49:22,2019-12-22 18:49:22
56221,2019-12-22 18:49:26,2019-12-22 18:49:26
56222,2019-12-22 18:49:28,2019-12-22 18:49:28
56223,2019-12-22 18:49:29,2019-12-22 18:49:29
56224,2019-12-22 18:49:34,2019-12-22 18:49:34
56225,2019-12-22 18:49:36,2019-12-22 18:49:36
56226,2019-12-22 18:49:44,2019-12-22 18:49:44
56227,2019-12-22 18:49:45,2019-12-22 18:49:45
56228,2019-12-22 18:50:10,2019-12-22 18:50:10
56229,2019-12-22 18:50:14,2019-12-22 18:50:14
56230,2019-12-22 18:50:24,2019-12-22 18:50:24
56231,2019-12-22 18:50:28,2019-12-22 18:50:28
56232,2019-12-22 18:50:30,2019-12-22 18:50:30
56233,2019-12-22 18:50:30,2019-12-22 18:50:31
56234,2019-12-22 18:50:34,2019-12-22 18:50:34
56235,2019-12-22 18:50:47,2019-12-22 18:50:47
56236,2019-12-22 18:50:52,2019-12-22 18:50:52
56237,2019-12-22 18:50:55,2019-12-22 18:50:55
56238,2019-12-22 18:50:58,2019-12-22 18:50:58
56239,2019-12-22 18:50:59,2019-12-22 18:50:59
56240,2019-12-22 18:51:04,2019-12-22 18:51:04
56241,2019-12-22 18:51:05,2019-12-22 18:51:05
56242,2019-12-22 18:51:15,2019-12-22 18:51:15
56243,2019-12-22 18:51:18,2019-12-22 18:51:18
56244,2019-12-22 18:51:23,2019-12-22 18:51:23
56245,2019-12-22 18:51:25,2019-12-22 18:51:25
56246,2019-12-22 18:51:29,2019-12-22 18:51:29
56247,2019-12-22 18:51:39,2019-12-22 18:51:39
56248,2019-12-22 18:51:46,2019-12-22 18:51:46
56249,2019-12-22 18:51:54,2019-12-22 18:51:54
56250,2019-12-22 18:51:55,2019-12-22 18:51:55
56251,2019-12-22 18:52:07,2019-12-22 18:52:07
56252,2019-12-22 18:52:08,2019-12-22 18:52:08
56253,2019-12-22 18:52:10,2019-12-22 18:52:10
56254,2019-12-22 18:52:22,2019-12-22 18:52:22
56255,2019-12-22 18:52:23,2019-12-22 18:52:23
56256,2019-12-22 18:52:23,2019-12-22 18:52:24
56257,2019-12-22 18:52:25,2019-12-22 18:52:25
56258,2019-12-22 18:52:27,2019-12-22 18:52:27
56259,2019-12-22 18:52:27,2019-12-22 18:52:28
56260,2019-12-22 18:52:29,2019-12-22 18:52:29
56261,2019-12-22 18:52:30,2019-12-22 18:52:30
56262,2019-12-22 18:52:36,2019-12-22 18:52:36
56263,2019-12-22 18:52:53,2019-12-22 18:52:53
56264,2019-12-22 18:52:55,2019-12-22 18:52:55
56265,2019-12-22 18:53:04,2019-12-22 18:53:04
56266,2019-12-22 18:53:07,2019-12-22 18:53:07
56267,2019-12-22 18:53:13,2019-12-22 18:53:13
56268,2019-12-22 18:53:19,2019-12-22 18:53:19
56269,2019-12-22 18:53:36,2019-12-22 18:53:36
56270,2019-12-22 18:53:36,2019-12-22 18:53:37
56271,2019-12-22 18:53:36,2019-12-22 18:53:38
56272,2019-12-22 18:53:38,2019-12-22 18:53:38
56273,2019-12-22 18:53:39,2019-12-22 18:53:39
56274,2019-12-22 18:54:06,2019-12-22 18:54:06
56275,2019-12-22 18:54:06,2019-12-22 18:54:07
56276,2019-12-22 18:54:20,2019-12-22 18:54:20
56277,2019-12-22 18:54:30,2019-12-22 18:54:30
56278,2019-12-22 18:54:41,2019-12-22 18:54:41
56279,2019-12-22 18:54:41,2019-12-22 18:54:42
56280,2019-12-22 18:54:51,2019-12-22 18:54:51
56281,2019-12-22 18:54:57,2019-12-22 18:54:57
56282,2019-12-22 18:55:07,2019-12-22 18:55:07
56283,2019-12-22 18:55:09,2019-12-22 18:55:09
56284,2019-12-22 18:55:13,2019-12-22 18:55:13
56285,2019-12-22 18:55:13,2019-12-22 18:55:14
56286,2019-12-22 18:55:17,2019-12-22 18:55:17
56287,2019-12-22 18:55:25,2019-12-22 18:55:25
56288,2019-12-22 18:55:31,2019-12-22 18:55:31
56289,2019-12-22 18:55:42,2019-12-22 18:55:42
56290,2019-12-22 18:55:43,2019-12-22 18:55:43
56291,2019-12-22 18:55:46,2019-12-22 18:55:46
56292,2019-12-22 18:55:48,2019-12-22 18:55:48
56293,2019-12-22 18:55:48,2019-12-22 18:55:49
56294,2019-12-22 18:55:52,2019-12-22 18:55:52
56295,2019-12-22 18:55:54,2019-12-22 18:55:54
56296,2019-12-22 18:56:12,2019-12-22 18:56:12
56297,2019-12-22 18:56:22,2019-12-22 18:56:22
56298,2019-12-22 18:56:27,2019-12-22 18:56:27
56299,2019-12-22 18:56:30,2019-12-22 18:56:30
56300,2019-12-22 18:56:32,2019-12-22 18:56:32
56301,2019-12-22 18:56:37,2019-12-22 18:56:37
56302,2019-12-22 18:56:44,2019-12-22 18:56:44
56303,2019-12-22 18:56:45,2019-12-22 18:56:45
56304,2019-12-22 18:56:47,2019-12-22 18:56:47
56305,2019-12-22 18:56:57,2019-12-22 18:56:57
56306,2019-12-22 18:57:03,2019-12-22 18:57:03
56307,2019-12-22 18:57:16,2019-12-22 18:57:16
56308,2019-12-22 18:57:18,2019-12-22 18:57:18
56309,2019-12-22 18:57:22,2019-12-22 18:57:22
56310,2019-12-22 18:57:25,2019-12-22 18:57:25
56311,2019-12-22 18:57:30,2019-12-22 18:57:30
56312,2019-12-22 18:57:44,2019-12-22 18:57:44
56313,2019-12-22 18:57:49,2019-12-22 18:57:49
